    23    23   -1.144248e-28    3.565895e-29    2.401841e-28    3.689887e-29
    24     0    8.578777e+00    3.361472e+00    0.000000e+00    0.000000e+00
    24     1   -1.905650e-01    3.298561e-01    6.155865e-01    2.546663e-01
    24     2   -3.440145e-02    1.112870e-02   -1.664455e-04    1.142471e-02
    24     3   -2.131529e-03    4.892933e-04   -1.622793e-03    4.943135e-04
    24     4    3.092106e-05    1.939994e-05    1.637016e-05    1.897127e-05
    24     5    1.136266e-07    8.343210e-07   -1.954594e-06    8.165448e-07
    24     6   -9.434907e-08    3.394884e-08   -5.181267e-08    3.544649e-08
    24     7    3.224501e-09    1.490717e-09    8.965451e-09    1.432616e-09
    24     8    1.739839e-12    6.419025e-11    3.540023e-10    6.538094e-11
    24     9    2.944571e-12    2.567642e-12    3.671881e-12    2.726880e-12
    24    10   -1.010028e-13    1.273791e-13    1.024884e-13    1.254821e-13
    24    11   -1.068841e-14    5.751692e-15   -7.269150e-15    5.749656e-15
    24    12   -3.693573e-17    2.474090e-16   -4.779383e-16    2.277580e-16
    24    13   -6.684495e-18    1.113703e-17    1.776491e-18    1.141620e-17
    24    14   -2.611241e-19    5.767259e-19    3.425368e-18    6.214136e-19
    24    15    7.654452e-20    2.862163e-20   -1.720092e-19    3.086009e-20
    24    16    3.019428e-21    1.398205e-21    3.205203e-22    1.496912e-21
    24    17   -1.492044e-22    7.342385e-23    4.501779e-22    7.350410e-23
    24    18   -8.906528e-25    3.885983e-24   -1.158175e-24    3.939964e-24
    24    19    4.509231e-25    2.314400e-25    1.578071e-24    2.283535e-25
    24    20   -2.296187e-26    1.422312e-26   -3.461235e-26    1.421574e-26
    24    21   -4.382185e-27    9.742594e-28   -4.140415e-28    9.555564e-28
    24    22    3.500696e-28    7.357233e-29    3.252975e-28    7.281086e-29
    24    23    1.544353e-29    6.647720e-30    9.258855e-30    6.780885e-30
    24    24    4.937491e-30    7.623482e-31   -7.522062e-30    7.887118e-31
    25     0    1.821948e+01    3.559828e+00    0.000000e+00    0.000000e+00
    25     1   -9.429185e-01    3.077938e-01    1.249255e+00    2.441829e-01
